platform,post_id_hash,brand,market_group,country_or_region,price_tier,product_category,keyword,publish_time,collect_time,title,description,hashtags,like_count,comment_count,collect_count,share_count,author_follower_bucket,is_sponsored_hint,selling_points,pain_points,sentiment_score,sentiment,engagement_score,log_engagement,save_like_ratio,comment_like_ratio,engagement_percentile,is_high_engagement
douyin,57107f31b91c3634984b,CHANEL,International luxury,France,luxury,base,CHANEL 粉底液 测评,2026-03-24 00:00:00+00:00,2026-06-30 00:00:00+00:00,CHANEL 粉底液｜黄皮显白,通勤使用8小时记录，黄皮显白。但有点卡粉,#粉底液 #International luxury,585,30,125,45,10k-100k,False,brightening,dryness,0,neutral,1030,6.93828448401696,0.21367521367521367,0.05128205128205128,0.8130841121495327,False
douyin,146b1fe07ce456085af8,CHANEL,International luxury,France,luxury,lip,CHANEL 唇泥 测评,2026-04-17 00:00:00+00:00,2026-06-30 00:00:00+00:00,CHANEL 唇泥｜学生党平替,通勤使用8小时记录，学生党平替。略微沾杯,#唇泥 #International luxury,147,7,17,7,100k-1m,False,value,transfer,-1,negative,216,5.37989735354046,0.11564625850340136,0.047619047619047616,0.21333333333333335,False
douyin,3f537ca4c4efc8b5316f,CHANEL,International luxury,France,luxury,base,CHANEL 粉饼 测评,2026-03-19 00:00:00+00:00,2026-06-30 00:00:00+00:00,CHANEL 粉饼｜黄皮显白,通勤使用8小时记录，黄皮显白。略微沾杯,#粉饼 #International luxury,77,5,26,2,100k-1m,False,brightening,transfer,0,neutral,145,4.983606621708336,0.33766233766233766,0.06493506493506493,0.11214953271028037,False
xiaohongshu,801de0dfcdd81bf4b4f0,Armani Beauty,International luxury,Italy,luxury,lip,Armani Beauty 唇釉 测评,2026-01-20 00:00:00+00:00,2026-06-30 00:00:00+00:00,Armani Beauty 唇釉｜轻薄服帖,通勤使用8小时记录，轻薄服帖。,#唇釉 #International luxury,141,4,38,2,100k-1m,False,texture,none,1,positive,231,5.44673737166631,0.2695035460992908,0.028368794326241134,0.36486486486486486,False
xiaohongshu,0d62921189c91d62600e,Armani Beauty,International luxury,Italy,luxury,lip,Armani Beauty 口红 测评,2026-01-16 00:00:00+00:00,2026-06-30 00:00:00+00:00,Armani Beauty 口红｜黄皮显白,通勤使用8小时记录，黄皮显白。略微沾杯,#口红 #International luxury,275,8,79,23,100k-1m,False,brightening,transfer,0,neutral,518,6.251903883165888,0.2872727272727273,0.02909090909090909,0.5405405405405406,False
xiaohongshu,16ce16dceb640d68b2b3,Armani Beauty,International luxury,Italy,luxury,lip,Armani Beauty 唇釉 测评,2026-02-26 00:00:00+00:00,2026-06-30 00:00:00+00:00,Armani Beauty 唇釉｜学生党平替,通勤使用8小时记录，学生党平替。干皮可能拔干,#唇釉 #International luxury,285,26,59,13,1k-10k,False,value,dryness,-1,negative,494,6.20455776256869,0.20701754385964913,0.0912280701754386,0.5135135135135135,False
xiaohongshu,731ad7a5c52458a80da3,Armani Beauty,International luxury,Italy,luxury,lip,Armani Beauty 口红 测评,2026-01-27 00:00:00+00:00,2026-06-30 00:00:00+00:00,Armani Beauty 口红｜学生党平替,通勤使用8小时记录，学生党平替。略微沾杯,#口红 #International luxury,291,34,79,11,10k-100k,False,value,transfer,-1,negative,550,6.311734809152915,0.27147766323024053,0.11683848797250859,0.5945945945945946,False
xiaohongshu,90d332cee6d9ade9a80b,Armani Beauty,International luxury,Italy,luxury,base,Armani Beauty 气垫 测评,2026-04-08 00:00:00+00:00,2026-06-30 00:00:00+00:00,Armani Beauty 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#气垫 #International luxury,406,15,47,8,1k-10k,False,coverage,dryness,-1,negative,554,6.318968113746434,0.11576354679802955,0.03694581280788178,0.6698113207547169,False
douyin,2c3eaabf274665748aec,Armani Beauty,International luxury,Italy,luxury,lip,Armani Beauty 口红 测评,2026-05-07 00:00:00+00:00,2026-06-30 00:00:00+00:00,Armani Beauty 口红｜学生党平替,通勤使用8小时记录，学生党平替。敏感肌先试用,#口红 #International luxury,117,8,21,6,1k-10k,False,value,none,0,neutral,193,5.267858159063328,0.1794871794871795,0.06837606837606838,0.16,False
douyin,8cd2ab5a81e580373d31,Armani Beauty,International luxury,Italy,luxury,base,Armani Beauty 气垫 测评,2026-02-06 00:00:00+00:00,2026-06-30 00:00:00+00:00,Armani Beauty 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#气垫 #International luxury,353,30,108,20,10k-100k,False,coverage,dryness,-1,negative,689,6.536691597591305,0.3059490084985836,0.08498583569405099,0.6635514018691588,False
douyin,56e917e0ec0fb7cba59a,Armani Beauty,International luxury,Italy,luxury,lip,Armani Beauty 唇泥 测评,2026-01-15 00:00:00+00:00,2026-06-30 00:00:00+00:00,Armani Beauty 唇泥｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。敏感肌先试用,#唇泥 #International luxury,1439,85,542,105,1k-10k,False,coverage,none,0,neutral,3008,8.009363076630045,0.3766504517025712,0.05906879777623349,0.9466666666666667,True
douyin,e1e8cc8bb3525a8725db,Armani Beauty,International luxury,Italy,luxury,lip,Armani Beauty 口红 测评,2026-03-29 00:00:00+00:00,2026-06-30 00:00:00+00:00,Armani Beauty 口红｜轻薄服帖,通勤使用8小时记录，轻薄服帖。但有点卡粉,#口红 #International luxury,495,32,110,29,100k-1m,False,texture,dryness,0,neutral,866,6.7650389767805414,0.2222222222222222,0.06464646464646465,0.7733333333333333,False
douyin,02e37f3455b61a49de0f,Armani Beauty,International luxury,Italy,luxury,base,Armani Beauty 气垫 测评,2026-01-02 00:00:00+00:00,2026-06-30 00:00:00+00:00,Armani Beauty 气垫｜水光奶油肌,通勤使用8小时记录，水光奶油肌。下午会暗沉,#气垫 #International luxury,206,24,79,2,1k-10k,False,texture,oxidation,-1,negative,418,6.037870919922137,0.38349514563106796,0.11650485436893204,0.3364485981308411,False
xiaohongshu,5040e88c53ff19c6d988,Estée Lauder,International luxury,United States,luxury,base,Estée Lauder 粉饼 测评,2026-02-26 00:00:00+00:00,2026-06-30 00:00:00+00:00,Estée Lauder 粉饼｜水光奶油肌,通勤使用8小时记录，水光奶油肌。下午会暗沉,#粉饼 #International luxury,16,1,5,1,10k-100k,False,texture,oxidation,-1,negative,31,3.4657359027997265,0.3125,0.0625,0.02830188679245283,False
xiaohongshu,b4d083303a189e3f3222,Estée Lauder,International luxury,United States,luxury,base,Estée Lauder 粉饼 测评,2026-04-29 00:00:00+00:00,2026-06-30 00:00:00+00:00,Estée Lauder 粉饼｜水光奶油肌,通勤使用8小时记录，水光奶油肌。略微沾杯,#粉饼 #International luxury,851,52,178,12,1k-10k,False,texture,transfer,-1,negative,1347,7.206377291472252,0.209165687426557,0.06110458284371328,0.8773584905660378,False
xiaohongshu,0964725f73bc2d0539b7,Estée Lauder,International luxury,United States,luxury,base,Estée Lauder 气垫 测评,2026-05-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,Estée Lauder 气垫｜轻薄服帖,通勤使用8小时记录，轻薄服帖。,#气垫 #International luxury,294,14,96,27,10k-100k,False,texture,none,1,positive,595,6.39024066706535,0.32653061224489793,0.047619047619047616,0.6886792452830188,False
xiaohongshu,809c16c4f4a90e4120c2,Estée Lauder,International luxury,United States,luxury,base,Estée Lauder 粉饼 测评,2026-01-23 00:00:00+00:00,2026-06-30 00:00:00+00:00,Estée Lauder 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#粉饼 #International luxury,372,41,52,19,100k-1m,False,coverage,none,0,neutral,615,6.423246963533519,0.13978494623655913,0.11021505376344086,0.7075471698113207,False
xiaohongshu,78073ec5da94d4007bac,Estée Lauder,International luxury,United States,luxury,base,Estée Lauder 粉饼 测评,2026-03-05 00:00:00+00:00,2026-06-30 00:00:00+00:00,Estée Lauder 粉饼｜持妆实测,通勤使用8小时记录，持妆实测。干皮可能拔干,#粉饼 #International luxury,63,5,10,4,1k-10k,False,long_wear,dryness,-1,negative,105,4.663439094112067,0.15873015873015872,0.07936507936507936,0.11320754716981132,False
douyin,b4770e7e223a11633890,Estée Lauder,International luxury,United States,luxury,base,Estée Lauder 粉底液 测评,2026-01-12 00:00:00+00:00,2026-06-30 00:00:00+00:00,Estée Lauder 粉底液｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#粉底液 #International luxury,421,41,96,34,10k-100k,False,coverage,dryness,-1,negative,797,6.682108597449809,0.22802850356294538,0.09738717339667459,0.7383177570093458,False
douyin,f64389e1f303ff7ea86b,Estée Lauder,International luxury,United States,luxury,base,Estée Lauder 粉饼 测评,2026-02-26 00:00:00+00:00,2026-06-30 00:00:00+00:00,Estée Lauder 粉饼｜水光奶油肌,通勤使用8小时记录，水光奶油肌。敏感肌先试用,#粉饼 #International luxury,66,1,4,1,10k-100k,False,texture,none,0,neutral,79,4.382026634673881,0.06060606060606061,0.015151515151515152,0.009345794392523364,False
douyin,cdbcc16c3b2e2ea6266d,Estée Lauder,International luxury,United States,luxury,base,Estée Lauder 粉饼 测评,2026-04-03 00:00:00+00:00,2026-06-30 00:00:00+00:00,Estée Lauder 粉饼｜持妆实测,通勤使用8小时记录，持妆实测。略微沾杯,#粉饼 #International luxury,325,20,97,13,1k-10k,False,long_wear,transfer,-1,negative,598,6.395261598115449,0.29846153846153844,0.06153846153846154,0.5747663551401869,False
douyin,35594d6e61918394f295,Estée Lauder,International luxury,United States,luxury,base,Estée Lauder 气垫 测评,2026-06-28 00:00:00+00:00,2026-06-30 00:00:00+00:00,Estée Lauder 气垫｜黄皮显白,通勤使用8小时记录，黄皮显白。略微沾杯,#气垫 #International luxury,665,41,130,37,1k-10k,False,brightening,transfer,0,neutral,1118,7.020190708311925,0.19548872180451127,0.061654135338345864,0.8317757009345794,False
douyin,1b101ee0346d10619b20,Estée Lauder,International luxury,United States,luxury,base,Estée Lauder 粉底液 测评,2026-01-19 00:00:00+00:00,2026-06-30 00:00:00+00:00,Estée Lauder 粉底液｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。但有点卡粉,#粉底液 #International luxury,105,3,19,5,100k-1m,False,coverage,dryness,-1,negative,164,5.10594547390058,0.18095238095238095,0.02857142857142857,0.1308411214953271,False
xiaohongshu,e6589040e27928c3db8b,Lancôme,International luxury,France,luxury,base,Lancôme 气垫 测评,2026-02-05 00:00:00+00:00,2026-06-30 00:00:00+00:00,Lancôme 气垫｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#气垫 #International luxury,174,6,36,17,10k-100k,False,coverage,none,0,neutral,309,5.736572297479192,0.20689655172413793,0.034482758620689655,0.42452830188679247,False
xiaohongshu,e2cad349a366809e0405,Lancôme,International luxury,France,luxury,base,Lancôme 气垫 测评,2026-02-22 00:00:00+00:00,2026-06-30 00:00:00+00:00,Lancôme 气垫｜水光奶油肌,通勤使用8小时记录，水光奶油肌。干皮可能拔干,#气垫 #International luxury,42,3,11,2,10k-100k,False,texture,dryness,-1,negative,76,4.343805421853684,0.2619047619047619,0.07142857142857142,0.05660377358490566,False
xiaohongshu,38db1f3f982ecc7bd2c2,Lancôme,International luxury,France,luxury,lip,Lancôme 口红 测评,2026-01-03 00:00:00+00:00,2026-06-30 00:00:00+00:00,Lancôme 口红｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。干皮可能拔干,#口红 #International luxury,83,2,29,2,1k-10k,False,coverage,dryness,-1,negative,151,5.0238805208462765,0.3493975903614458,0.024096385542168676,0.20270270270270271,False
xiaohongshu,5b37735f77e687585b05,Lancôme,International luxury,France,luxury,lip,Lancôme 唇泥 测评,2026-04-02 00:00:00+00:00,2026-06-30 00:00:00+00:00,Lancôme 唇泥｜黄皮显白,通勤使用8小时记录，黄皮显白。略微沾杯,#唇泥 #International luxury,92,5,11,6,10k-100k,False,brightening,transfer,0,neutral,142,4.962844630259907,0.11956521739130435,0.05434782608695652,0.16216216216216217,False
xiaohongshu,db94281db518eb482a47,Lancôme,International luxury,France,luxury,base,Lancôme 粉饼 测评,2026-03-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,Lancôme 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。但有点卡粉,#粉饼 #International luxury,145,14,18,7,10k-100k,False,coverage,dryness,-1,negative,230,5.442417710521793,0.12413793103448276,0.09655172413793103,0.28773584905660377,False
douyin,458000fcef123cbaf6ec,Lancôme,International luxury,France,luxury,lip,Lancôme 唇釉 测评,2026-04-05 00:00:00+00:00,2026-06-30 00:00:00+00:00,Lancôme 唇釉｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。但有点卡粉,#唇釉 #International luxury,305,20,80,6,10k-100k,False,coverage,dryness,-1,negative,523,6.261491684321042,0.26229508196721313,0.06557377049180328,0.5066666666666667,False
douyin,117ca401d1d43b8b876d,Lancôme,International luxury,France,luxury,base,Lancôme 粉底液 测评,2026-03-23 00:00:00+00:00,2026-06-30 00:00:00+00:00,Lancôme 粉底液｜黄皮显白,通勤使用8小时记录，黄皮显白。,#粉底液 #International luxury,1762,77,377,101,100k-1m,False,brightening,none,1,positive,2973,7.9976631270201,0.21396140749148695,0.04370034052213394,0.9439252336448598,True
douyin,95d6295e61b50bc4ebc6,Lancôme,International luxury,France,luxury,base,Lancôme 粉饼 测评,2026-04-20 00:00:00+00:00,2026-06-30 00:00:00+00:00,Lancôme 粉饼｜学生党平替,通勤使用8小时记录，学生党平替。略微沾杯,#粉饼 #International luxury,573,34,166,35,10k-100k,False,value,transfer,-1,negative,1078,6.983789965258135,0.28970331588132636,0.059336823734729496,0.822429906542056,False
douyin,ccaf2c2ed4433f39f3ca,Lancôme,International luxury,France,luxury,lip,Lancôme 唇泥 测评,2026-05-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,Lancôme 唇泥｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。但有点卡粉,#唇泥 #International luxury,72,7,11,2,10k-100k,False,coverage,dryness,-1,negative,114,4.74493212836325,0.1527777777777778,0.09722222222222222,0.06666666666666667,False
douyin,c597868d14300c63fdb1,Lancôme,International luxury,France,luxury,lip,Lancôme 口红 测评,2026-05-22 00:00:00+00:00,2026-06-30 00:00:00+00:00,Lancôme 口红｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。敏感肌先试用,#口红 #International luxury,355,38,97,7,10k-100k,False,coverage,none,0,neutral,646,6.472346294500901,0.27323943661971833,0.10704225352112676,0.6133333333333333,False
xiaohongshu,d13610be00ddfd8cd021,INTO YOU,Affordable C-beauty,China,affordable,lip,INTO YOU 口红 测评,2026-05-28 00:00:00+00:00,2026-06-30 00:00:00+00:00,INTO YOU 口红｜持妆实测,通勤使用8小时记录，持妆实测。但有点卡粉,#口红 #Affordable C-beauty,486,26,147,21,10k-100k,False,long_wear,dryness,-1,negative,895,6.79794041297493,0.30246913580246915,0.053497942386831275,0.8108108108108109,False
xiaohongshu,835a5ea7cdbd1f95f6a7,INTO YOU,Affordable C-beauty,China,affordable,lip,INTO YOU 唇泥 测评,2026-06-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,INTO YOU 唇泥｜水光奶油肌,通勤使用8小时记录，水光奶油肌。干皮可能拔干,#唇泥 #Affordable C-beauty,102,8,39,8,1k-10k,False,texture,dryness,-1,negative,220,5.3981627015177525,0.38235294117647056,0.0784313725490196,0.32432432432432434,False
xiaohongshu,83494965cfd49801c822,INTO YOU,Affordable C-beauty,China,affordable,lip,INTO YOU 唇泥 测评,2026-02-23 00:00:00+00:00,2026-06-30 00:00:00+00:00,INTO YOU 唇泥｜持妆实测,通勤使用8小时记录，持妆实测。略微沾杯,#唇泥 #Affordable C-beauty,410,39,72,6,100k-1m,False,long_wear,transfer,-1,negative,650,6.478509642208569,0.17560975609756097,0.0951219512195122,0.6216216216216216,False
xiaohongshu,d66ada50b5db3a4f4c8d,INTO YOU,Affordable C-beauty,China,affordable,lip,INTO YOU 唇泥 测评,2026-02-21 00:00:00+00:00,2026-06-30 00:00:00+00:00,INTO YOU 唇泥｜学生党平替,通勤使用8小时记录，学生党平替。敏感肌先试用,#唇泥 #Affordable C-beauty,195,4,12,14,1k-10k,False,value,none,0,neutral,269,5.598421958998375,0.06153846153846154,0.020512820512820513,0.3918918918918919,False
xiaohongshu,eae5fa9e7446ddebe15b,INTO YOU,Affordable C-beauty,China,affordable,lip,INTO YOU 口红 测评,2026-04-23 00:00:00+00:00,2026-06-30 00:00:00+00:00,INTO YOU 口红｜水光奶油肌,通勤使用8小时记录，水光奶油肌。敏感肌先试用,#口红 #Affordable C-beauty,114,7,8,6,100k-1m,False,texture,none,0,neutral,162,5.093750200806762,0.07017543859649122,0.06140350877192982,0.21621621621621623,False
douyin,1165a4510268b9dbe8fe,INTO YOU,Affordable C-beauty,China,affordable,lip,INTO YOU 口红 测评,2026-05-12 00:00:00+00:00,2026-06-30 00:00:00+00:00,INTO YOU 口红｜水光奶油肌,通勤使用8小时记录，水光奶油肌。但有点卡粉,#口红 #Affordable C-beauty,84,4,9,1,1k-10k,False,texture,dryness,-1,negative,113,4.736198448394496,0.10714285714285714,0.047619047619047616,0.05333333333333334,False
douyin,d2e66df7e5043acbd2aa,INTO YOU,Affordable C-beauty,China,affordable,lip,INTO YOU 唇泥 测评,2026-06-03 00:00:00+00:00,2026-06-30 00:00:00+00:00,INTO YOU 唇泥｜学生党平替,通勤使用8小时记录，学生党平替。敏感肌先试用,#唇泥 #Affordable C-beauty,433,18,139,7,1k-10k,False,value,none,0,neutral,768,6.645090969505644,0.3210161662817552,0.04157043879907621,0.7066666666666667,False
douyin,d6ab9e66560efc84529e,INTO YOU,Affordable C-beauty,China,affordable,lip,INTO YOU 唇泥 测评,2026-04-10 00:00:00+00:00,2026-06-30 00:00:00+00:00,INTO YOU 唇泥｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。下午会暗沉,#唇泥 #Affordable C-beauty,112,6,21,1,100k-1m,False,coverage,oxidation,-1,negative,169,5.135798437050262,0.1875,0.05357142857142857,0.14666666666666667,False
douyin,99bcabfda2b700779e46,INTO YOU,Affordable C-beauty,China,affordable,lip,INTO YOU 口红 测评,2026-04-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,INTO YOU 口红｜持妆实测,通勤使用8小时记录，持妆实测。但有点卡粉,#口红 #Affordable C-beauty,446,27,158,8,10k-100k,False,long_wear,dryness,-1,negative,840,6.734591659972948,0.3542600896860987,0.06053811659192825,0.76,False
douyin,015bb293ec1e02110406,INTO YOU,Affordable C-beauty,China,affordable,lip,INTO YOU 唇泥 测评,2026-01-07 00:00:00+00:00,2026-06-30 00:00:00+00:00,INTO YOU 唇泥｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。下午会暗沉,#唇泥 #Affordable C-beauty,497,13,37,21,1k-10k,False,coverage,oxidation,-1,negative,660,6.493753839851686,0.0744466800804829,0.026156941649899398,0.64,False
xiaohongshu,e37098396f5f78249e55,Judydoll,Affordable C-beauty,China,affordable,eye,Judydoll 眉笔 测评,2026-02-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,Judydoll 眉笔｜水光奶油肌,通勤使用8小时记录，水光奶油肌。略微沾杯,#眉笔 #Affordable C-beauty,81,5,11,7,1k-10k,False,texture,transfer,-1,negative,134,4.90527477843843,0.13580246913580246,0.06172839506172839,0.24,False
xiaohongshu,8b144313b5ff108426c1,Judydoll,Affordable C-beauty,China,affordable,eye,Judydoll 眉笔 测评,2026-06-11 00:00:00+00:00,2026-06-30 00:00:00+00:00,Judydoll 眉笔｜持妆实测,通勤使用8小时记录，持妆实测。,#眉笔 #Affordable C-beauty,178,4,63,14,10k-100k,False,long_wear,none,0,neutral,354,5.872117789475416,0.3539325842696629,0.02247191011235955,0.6,False
xiaohongshu,3b7e268433fcf054a0a4,Judydoll,Affordable C-beauty,China,affordable,eye,Judydoll 眼影 测评,2026-05-28 00:00:00+00:00,2026-06-30 00:00:00+00:00,Judydoll 眼影｜持妆实测,通勤使用8小时记录，持妆实测。,#眼影 #Affordable C-beauty,1047,115,384,101,10k-100k,False,long_wear,none,0,neutral,2348,7.761744984658913,0.3667621776504298,0.10983763132760267,1.0,True
xiaohongshu,7e8bc6e2b97c57a0c9b5,Judydoll,Affordable C-beauty,China,affordable,base,Judydoll 粉饼 测评,2026-04-13 00:00:00+00:00,2026-06-30 00:00:00+00:00,Judydoll 粉饼｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。敏感肌先试用,#粉饼 #Affordable C-beauty,409,13,132,17,1k-10k,False,coverage,none,0,neutral,750,6.621405651764134,0.32273838630806845,0.03178484107579462,0.7924528301886793,False
xiaohongshu,afbabdce6d0dc314c9f1,Judydoll,Affordable C-beauty,China,affordable,eye,Judydoll 眼影 测评,2026-05-14 00:00:00+00:00,2026-06-30 00:00:00+00:00,Judydoll 眼影｜学生党平替,通勤使用8小时记录，学生党平替。但有点卡粉,#眼影 #Affordable C-beauty,290,12,74,11,10k-100k,False,value,dryness,-1,negative,495,6.206575926724928,0.25517241379310346,0.041379310344827586,0.66,False
douyin,962fe78b76f8c6e88099,Judydoll,Affordable C-beauty,China,affordable,base,Judydoll 气垫 测评,2026-02-06 00:00:00+00:00,2026-06-30 00:00:00+00:00,Judydoll 气垫｜学生党平替,通勤使用8小时记录，学生党平替。,#气垫 #Affordable C-beauty,260,25,46,25,1k-10k,False,value,none,0,neutral,477,6.169610732491456,0.17692307692307693,0.09615384615384616,0.3925233644859813,False
douyin,b8f8671fed0cf4fd9ac2,Judydoll,Affordable C-beauty,China,affordable,eye,Judydoll 眉笔 测评,2026-04-19 00:00:00+00:00,2026-06-30 00:00:00+00:00,Judydoll 眉笔｜黄皮显白,通勤使用8小时记录，黄皮显白。干皮可能拔干,#眉笔 #Affordable C-beauty,584,47,164,35,100k-1m,False,brightening,dryness,0,neutral,1111,7.013915474810528,0.2808219178082192,0.08047945205479452,0.7391304347826086,False
douyin,eefe937ee8ecdd4678eb,Judydoll,Affordable C-beauty,China,affordable,eye,Judydoll 眼影 测评,2026-05-03 00:00:00+00:00,2026-06-30 00:00:00+00:00,Judydoll 眼影｜学生党平替,通勤使用8小时记录，学生党平替。但有点卡粉,#眼影 #Affordable C-beauty,241,13,47,23,1k-10k,False,value,dryness,-1,negative,430,6.066108090103747,0.1950207468879668,0.05394190871369295,0.30434782608695654,False
douyin,6678064b687ad69075a7,Judydoll,Affordable C-beauty,China,affordable,eye,Judydoll 眼影 测评,2026-02-09 00:00:00+00:00,2026-06-30 00:00:00+00:00,Judydoll 眼影｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#眼影 #Affordable C-beauty,327,27,108,25,1k-10k,False,coverage,none,0,neutral,672,6.511745329644728,0.3302752293577982,0.08256880733944955,0.5652173913043478,False
douyin,c3f7360f4993451c85bc,Judydoll,Affordable C-beauty,China,affordable,base,Judydoll 粉底液 测评,2026-06-03 00:00:00+00:00,2026-06-30 00:00:00+00:00,Judydoll 粉底液｜持妆实测,通勤使用8小时记录，持妆实测。敏感肌先试用,#粉底液 #Affordable C-beauty,218,10,76,13,100k-1m,False,long_wear,none,0,neutral,429,6.063785208687608,0.3486238532110092,0.045871559633027525,0.35514018691588783,False
xiaohongshu,96abb09abfcdaf29a54a,Colorkey,Affordable C-beauty,China,affordable,lip,Colorkey 口红 测评,2026-01-01 00:00:00+00:00,2026-06-30 00:00:00+00:00,Colorkey 口红｜水光奶油肌,通勤使用8小时记录，水光奶油肌。下午会暗沉,#口红 #Affordable C-beauty,508,26,45,34,100k-1m,False,texture,oxidation,-1,negative,752,6.6240652277998935,0.08858267716535433,0.051181102362204724,0.7094594594594594,False
xiaohongshu,d249a80dc07211559cc2,Colorkey,Affordable C-beauty,China,affordable,lip,Colorkey 唇泥 测评,2026-03-29 00:00:00+00:00,2026-06-30 00:00:00+00:00,Colorkey 唇泥｜轻薄服帖,通勤使用8小时记录，轻薄服帖。下午会暗沉,#唇泥 #Affordable C-beauty,91,7,23,5,1k-10k,False,texture,oxidation,0,neutral,166,5.117993812416755,0.25274725274725274,0.07692307692307693,0.23648648648648649,False
xiaohongshu,0b3c5f52bf69386bf572,Colorkey,Affordable C-beauty,China,affordable,lip,Colorkey 口红 测评,2026-03-28 00:00:00+00:00,2026-06-30 00:00:00+00:00,Colorkey 口红｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#口红 #Affordable C-beauty,687,69,162,21,10k-100k,False,coverage,none,0,neutral,1212,7.10085190894405,0.23580786026200873,0.10043668122270742,0.8783783783783784,False
xiaohongshu,fb414150b3c36dad91d6,Colorkey,Affordable C-beauty,China,affordable,lip,Colorkey 唇泥 测评,2026-05-28 00:00:00+00:00,2026-06-30 00:00:00+00:00,Colorkey 唇泥｜水光奶油肌,通勤使用8小时记录，水光奶油肌。干皮可能拔干,#唇泥 #Affordable C-beauty,560,26,30,7,1k-10k,False,texture,dryness,-1,negative,693,6.542471960506805,0.05357142857142857,0.04642857142857143,0.6486486486486487,False
xiaohongshu,18b604db0af35c0c21af,Colorkey,Affordable C-beauty,China,affordable,lip,Colorkey 唇泥 测评,2026-01-22 00:00:00+00:00,2026-06-30 00:00:00+00:00,Colorkey 唇泥｜轻薄服帖,通勤使用8小时记录，轻薄服帖。干皮可能拔干,#唇泥 #Affordable C-beauty,851,60,205,15,10k-100k,False,texture,dryness,0,neutral,1426,7.2633296174768365,0.2408930669800235,0.07050528789659224,0.9054054054054054,True
douyin,02feae0b8cc08cd2a989,Colorkey,Affordable C-beauty,China,affordable,lip,Colorkey 唇釉 测评,2026-03-05 00:00:00+00:00,2026-06-30 00:00:00+00:00,Colorkey 唇釉｜黄皮显白,通勤使用8小时记录，黄皮显白。,#唇釉 #Affordable C-beauty,430,46,73,41,1k-10k,False,brightening,none,1,positive,791,6.674561391814426,0.1697674418604651,0.10697674418604651,0.72,False
douyin,a1c4761c5c57dc509d41,Colorkey,Affordable C-beauty,China,affordable,lip,Colorkey 口红 测评,2026-04-14 00:00:00+00:00,2026-06-30 00:00:00+00:00,Colorkey 口红｜轻薄服帖,通勤使用8小时记录，轻薄服帖。,#口红 #Affordable C-beauty,294,29,75,9,100k-1m,False,texture,none,1,positive,529,6.272877006546167,0.25510204081632654,0.09863945578231292,0.5333333333333333,False
douyin,7fcd3c47075b4c4e6ed9,Colorkey,Affordable C-beauty,China,affordable,lip,Colorkey 口红 测评,2026-05-08 00:00:00+00:00,2026-06-30 00:00:00+00:00,Colorkey 口红｜遮瑕力在线,通勤使用8小时记录，遮瑕力在线。,#口红 #Affordable C-beauty,226,12,42,10,10k-100k,False,coverage,none,0,neutral,364,5.8998973535824915,0.18584070796460178,0.05309734513274336,0.36,False
douyin,7b436703b8ccb682703d,Colorkey,Affordable C-beauty,China,affordable,lip,Colorkey 唇釉 测评,2026-01-26 00:00:00+00:00,2026-06-30 00:00:00+00:00,Colorkey 唇釉｜持妆实测,通勤使用8小时记录，持妆实测。干皮可能拔干,#唇釉 #Affordable C-beauty,880,33,256,22,10k-100k,False,long_wear,dryness,-1,negative,1524,7.329749689041512,0.2909090909090909,0.0375,0.8933333333333333,False
douyin,44bcf2e38531fe7fa7d8,Colorkey,Affordable C-beauty,China,affordable,lip,Colorkey 唇泥 测评,2026-03-29 00:00:00+00:00,2026-06-30 00:00:00+00:00,Colorkey 唇泥｜持妆实测,通勤使用8小时记录，持妆实测。略微沾杯,#唇泥 #Affordable C-beauty,426,16,89,40,1k-10k,False,long_wear,transfer,-1,negative,756,6.6293632534374485,0.20892018779342722,0.03755868544600939,0.68,False
